WARP_TIME
0.41765499114990234
0.35945582389831543
0.3358926773071289
0.3038632869720459
0.2797727584838867
0.25166916847229004
0.22610116004943848
0.20200610160827637
0.18248581886291504
0.16290903091430664
0.14137578010559082
0.12881231307983398
0.1152806282043457
0.11030316352844238
0.09128856658935547
0.08472490310668945
0.07974123954772949
0.07275629043579102
0.06965780258178711
0.06818127632141113
0.06166648864746094
0.06068992614746094
0.06417083740234375
0.05815434455871582
0.05263996124267578
0.05314135551452637
0.05113625526428223
0.05063486099243164
0.05013298988342285
0.04963254928588867
0.04812455177307129
0.046126365661621094
0.04561901092529297
0.04712533950805664
0.04612231254577637
0.04612278938293457
0.04612255096435547
0.0451202392578125
0.04411768913269043
0.04411745071411133
