WARP_TIME
0.40058064460754395
0.3735024929046631
0.3338649272918701
0.3253512382507324
0.29929447174072266
0.2907733917236328
0.27473020553588867
0.2601907253265381
0.25376367568969727
0.23064041137695312
0.2115647792816162
0.19301819801330566
0.1900038719177246
0.1759645938873291
0.16641640663146973
0.15087556838989258
0.13987088203430176
0.1313626766204834
0.12282562255859375
0.11478018760681152
0.10525298118591309
0.10425114631652832
0.09274816513061523
0.08670163154602051
0.08472824096679688
0.07973766326904297
0.07570028305053711
0.07269430160522461
0.0711967945098877
0.06868338584899902
0.06517314910888672
0.06467056274414062
0.06517338752746582
0.06517720222473145
0.06116223335266113
0.06063199043273926
0.05965876579284668
0.05714273452758789
0.05765366554260254
0.055648088455200195
